BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t174,55783.77282923619,769.7971707637989,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-57153.57
t175,58499.3907131023,2064.179286897688,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-61163.57
t176,58810.23349727594,2109.33650272405,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-61519.57
t177,58451.18693389291,195.38306610708227,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-59246.57
t178,56509.01862322447,0.0,-0.0,600.0000000000001,-145.448623224481,0.0,0.0,0.0,0.0,-56963.57
t179,54199.00740120767,0.0,-0.0,600.0000000000001,-124.43740120766724,0.0,0.0,0.0,0.0,-54674.57
t180,51653.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-52253.57
t181,49114.569999999985,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49714.57
t182,49219.4228918013,0.0,-2287.8528918012935,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-47531.57
t183,50001.41297359469,0.0,-4293.960646586574,400.0,-645.8823270081111,0.0,0.0,0.0,0.0,-45461.57
t184,50156.21434496223,0.0,-2868.7887370563835,600.0000000000001,-3568.855607905843,0.0,0.0,0.0,0.0,-44318.57
t185,50068.885085408525,0.0,-2761.22382411334,600.0000000000001,-3616.0912612951847,0.0,0.0,0.0,0.0,-44291.57
t186,48948.07081441902,0.0,-2280.2576942816904,400.0,-1509.2431201373236,0.0,0.0,0.0,0.0,-45558.57
t187,48019.633130434784,0.0,-0.0631304347826863,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-48619.57
t188,50648.617829519186,0.0,-0.0,600.0000000000001,-92.04782951919222,0.0,0.0,0.0,0.0,-51156.57
t189,51210.132167640295,0.0,-0.0,600.0000000000001,-227.56216764030341,0.0,0.0,0.0,0.0,-51582.57
t190,50632.38910041119,0.0,-0.0,600.0000000000001,-386.8191004111913,0.0,0.0,0.0,0.0,-50845.57
t191,48824.2500151921,0.0,-0.0,600.0000000000001,-520.6800151920996,0.0,0.0,0.0,0.0,-48903.57
t192,47360.26030805513,0.0,-0.0,600.0000000000001,-600.6903080551336,0.0,0.0,0.0,0.0,-47359.57
t193,46577.726946583854,0.0,-0.0,600.0000000000001,-567.1569465838583,0.0,0.0,0.0,0.0,-46610.57
t194,46474.80231668686,0.0,-0.0,600.0000000000001,-522.2323166868645,0.0,0.0,0.0,0.0,-46552.57
t195,46874.03746542671,0.0,-0.0,600.0000000000001,-506.46746542670763,0.0,0.0,0.0,0.0,-46967.57
t196,47747.03750799922,0.0,-0.0,600.0000000000001,-546.4675079992264,0.0,0.0,0.0,0.0,-47800.57
t197,48583.01357944583,506.06259331848247,-0.0,600.0000000000001,-229.5061727643141,0.0,0.0,0.0,0.0,-49459.57
t198,50258.97037553587,1869.5996244641142,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-52728.57
t199,53612.44116382987,2810.1288361701195,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-57022.57
t200,53951.787415370134,2209.782584629855,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-56761.57
t201,51911.67761022579,848.2442298522055,-0.0,600.0000000000001,-210.3518400780072,0.0,0.0,0.0,0.0,-53149.57
t202,49591.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-50191.57
t203,47176.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-47776.57
t204,44925.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45525.57
t205,42809.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-43409.57
t206,41584.911533998864,0.0,-180.34153399886435,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-42004.57
t207,42308.38187894636,0.0,-726.0,600.0000000000001,-1511.8118789463747,0.0,0.0,0.0,0.0,-40670.57
t208,42338.81160893732,0.0,-1413.0534878836736,600.0000000000001,-1488.1881210536258,0.0,0.0,0.0,0.0,-40037.57
t209,41768.43635507355,0.0,-2014.8663550735616,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-40353.57
