BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t29,40689.345234565764,99.74866791789806,-0.0,600.0000000000001,-722.5239024836676,0.0,0.0,0.0,0.0,-40666.57
t30,41753.44216146871,773.2679465167076,-0.0,600.0000000000001,-15.140107985417078,0.0,0.0,0.0,0.0,-43111.57
t31,43582.51557163869,1781.054428361304,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45963.57
t32,44132.52364997292,3380.046350027057,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-48112.57
t33,45172.061008248864,3482.508991751124,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49254.57
t34,50367.15865853447,0.0,-0.0,600.0000000000001,-565.5886585344684,0.0,0.0,0.0,0.0,-50401.57
t35,51013.498822307934,0.0,-0.0,600.0000000000001,-195.92882230793722,0.0,0.0,0.0,0.0,-51417.57
t36,51512.88014514804,0.0,-0.0,600.0000000000001,-113.31014514804451,0.0,0.0,0.0,0.0,-51999.57
t37,51559.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-52159.57
t38,52054.12680736604,0.0,-385.6970299955572,600.0000000000001,-67.85977737048849,0.0,0.0,0.0,0.0,-52200.57
t39,53186.46744670827,0.0,-1779.897446708267,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-52006.57
t40,53483.66502474072,0.0,-2193.0950247407372,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-51890.57
t41,52148.604798099805,0.0,-623.034798099803,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-52125.57
t42,52166.64536962133,712.9246303786736,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-53479.57
t43,50046.75425178243,3400.815748217569,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-54047.57
t44,52364.05234941995,102.51765058006139,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-53066.57
t45,51243.970050667944,0.0,-0.0,600.0000000000001,-60.40005066795684,0.0,0.0,0.0,0.0,-51783.57
t46,49324.601898956076,0.0,-0.0,600.0000000000001,-15.031898956075928,0.0,0.0,0.0,0.0,-49909.57
t47,46778.889565943566,0.0,-0.0,600.0000000000001,-69.31956594355981,0.0,0.0,0.0,0.0,-47309.57
t48,44937.57,0.0,-0.0,600.0000000000001,-600.0000000000001,0.0,0.0,0.0,0.0,-44937.57
t49,44614.38738144453,0.0,-0.0,600.0000000000001,-2117.8173814445245,0.0,0.0,0.0,0.0,-43096.57
t50,44429.05938984282,0.0,-0.0,400.0,-2771.489389842821,0.0,0.0,0.0,0.0,-42057.57
t51,43933.52143727495,0.0,-0.0,600.0000000000001,-2864.951437274937,0.0,0.0,0.0,0.0,-41668.57
t52,44308.971234019344,0.0,-0.0,400.0,-3082.4012340193435,0.0,0.0,0.0,0.0,-41626.57
t53,44716.46787914854,0.0,-0.0,600.0000000000001,-2696.897879148539,0.0,0.0,0.0,0.0,-42619.57
t54,44427.125046155175,0.0,-0.0,499.8484556529416,-255.4035018081074,0.0,0.0,0.0,0.0,-44671.57
t55,46811.55719631782,0.0,-0.0,600.0000000000001,-158.98719631782132,0.0,0.0,0.0,0.0,-47252.57
t56,48557.830169143,0.0,-0.0,600.0000000000001,-199.26016914299828,0.0,0.0,0.0,0.0,-48958.57
t57,48862.56404271043,0.0,-0.0,600.0000000000001,-68.99404271043846,0.0,0.0,0.0,0.0,-49393.57
t58,51459.25052539086,0.0,-216.09730024564521,600.0000000000001,-2235.5832251452025,0.0,0.0,0.0,0.0,-49607.57
t59,52487.588624390235,0.0,-3348.0186243902317,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49739.57
t60,50357.90858947581,0.0,-1710.338589475815,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49247.57
t61,48986.31511347586,0.0,-1400.7451134758644,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-48185.57
t62,48148.97694656307,0.0,-1759.4069465630712,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-46989.57
t63,48293.1663297765,0.0,-3014.596329776505,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45878.57
t64,47509.53102530292,0.0,-2925.9610253029205,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45183.57
t65,45596.7492545588,0.0,-767.1792545588095,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45429.57
t66,44680.647663816715,1911.9223361832835,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-47192.57
t67,45221.06100824887,3482.508991751124,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49303.57
t68,45524.02094186654,3400.5490581334484,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49524.57
t69,45545.8052330319,3209.7647669680905,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49355.57
t70,47229.96500601638,631.6049939836212,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-48461.57
t71,46594.58761663858,47.21180411227981,-0.0,600.0000000000001,-548.2294207508583,0.0,0.0,0.0,0.0,-46693.57
t72,44776.86056161258,0.0,-0.0,600.0000000000001,-536.2905616125734,0.0,0.0,0.0,0.0,-44840.57
t73,43622.253230722636,0.0,-0.0,600.0000000000001,-525.6832307226385,0.0,0.0,0.0,0.0,-43696.57
t74,43215.02500831192,0.0,-72.09105574286231,600.0000000000001,-600.3639525690522,0.0,0.0,0.0,0.0,-43142.57
